year,month,day,hour,weekend,holiday,temp,precipitation,wind_speed,preasure,electricity_consumed
2017,1,19,14,0,0,12.95,,10.2,1022.9,3126.07
2017,1,19,15,0,0,12.95,,10.2,1022.9,3091.38
2017,1,19,16,0,0,12.95,,10.2,1022.9,3061.89
2017,1,19,17,0,0,12.95,,10.2,1022.9,3208.9
2017,1,19,18,0,0,12.95,,10.2,1022.9,3501.47
2017,1,19,19,0,0,12.95,,10.2,1022.9,3510.35
2017,1,19,20,0,0,12.95,,10.2,1022.9,3334.2
2017,1,19,21,0,0,12.95,,10.2,1022.9,3072.43
2017,1,19,22,0,0,12.95,,10.2,1022.9,2763.9
2017,1,19,23,0,0,12.95,,10.2,1022.9,2309.34
2017,1,20,0,0,0,12.95,,8.9,1022,1955.31
2017,1,20,1,0,0,12.95,,8.9,1022,1774.48
2017,1,20,2,0,0,12.95,,8.9,1022,1696.5
2017,1,20,3,0,0,12.95,,8.9,1022,1663.72
2017,1,20,4,0,0,12.95,,8.9,1022,1719.34
2017,1,20,5,0,0,12.95,,8.9,1022,2046.4
2017,1,20,6,0,0,12.95,,8.9,1022,2939.2
2017,1,20,7,0,0,12.95,,8.9,1022,3602.51
2017,1,20,8,0,0,12.95,,8.9,1022,3838.16
2017,1,20,9,0,0,12.95,,8.9,1022,3994.58
2017,1,20,10,0,0,12.95,,8.9,1022,4192.9
2017,1,20,11,0,0,12.95,,8.9,1022,4007.05
2017,1,20,12,0,0,12.95,,8.9,1022,3742.21
2017,1,20,13,0,0,12.95,,8.9,1022,3290.93
2017,1,20,14,0,0,12.95,,8.9,1022,3184.44
2017,1,20,15,0,0,12.95,,8.9,1022,3143.27
2017,1,20,16,0,0,12.95,,8.9,1022,3100.24
2017,1,20,17,0,0,12.95,,8.9,1022,3254.05
2017,1,20,18,0,0,12.95,,8.9,1022,3556.42
2017,1,20,19,0,0,12.95,,8.9,1022,3542.83
2017,1,20,20,0,0,12.95,,8.9,1022,3345.83
2017,1,20,21,0,0,12.95,,8.9,1022,3052.91
2017,1,20,22,0,0,12.95,,8.9,1022,2754.63
2017,1,20,23,0,0,12.95,,8.9,1022,2336.82
2017,1,21,0,1,0,13.9,,6.3,,1980.79
2017,1,21,1,1,0,13.9,,6.3,,1754.7
2017,1,21,2,1,0,13.9,,6.3,,1654.93
2017,1,21,3,1,0,13.9,,6.3,,1617.05
2017,1,21,4,1,0,13.9,,6.3,,1660.3
2017,1,21,5,1,0,13.9,,6.3,,1958.52
2017,1,21,6,1,0,13.9,,6.3,,2659.5
2017,1,21,7,1,0,13.9,,6.3,,3340.28
2017,1,21,8,1,0,13.9,,6.3,,3669
2017,1,21,9,1,0,13.9,,6.3,,3842.15
2017,1,21,10,1,0,13.9,,6.3,,3955.44
2017,1,21,11,1,0,13.9,,6.3,,3751.62
2017,1,21,12,1,0,13.9,,6.3,,3474.12
2017,1,21,13,1,0,13.9,,6.3,,3165.69
2017,1,21,14,1,0,13.9,,6.3,,3031.2
2017,1,21,15,1,0,13.9,,6.3,,2976.23
2017,1,21,16,1,0,13.9,,6.3,,2944.52
2017,1,21,17,1,0,13.9,,6.3,,3117.93
2017,1,21,18,1,0,13.9,,6.3,,3387.63
2017,1,21,19,1,0,13.9,,6.3,,3391.26
2017,1,21,20,1,0,13.9,,6.3,,3175.69
2017,1,21,21,1,0,13.9,,6.3,,2917.16
2017,1,21,22,1,0,13.9,,6.3,,2638.37
2017,1,21,23,1,0,13.9,,6.3,,2226.63
2017,1,22,0,1,0,16.45,,5,1021.4,1872.65
2017,1,22,1,1,0,16.45,,5,1021.4,1674.79
2017,1,22,2,1,0,16.45,,5,1021.4,1573.93
2017,1,22,3,1,0,16.45,,5,1021.4,1528.59
2017,1,22,4,1,0,16.45,,5,1021.4,1555.13
2017,1,22,5,1,0,16.45,,5,1021.4,1742
2017,1,22,6,1,0,16.45,,5,1021.4,2195.3
2017,1,22,7,1,0,16.45,,5,1021.4,2815.45
2017,1,22,8,1,0,16.45,,5,1021.4,3393.55
2017,1,22,9,1,0,16.45,,5,1021.4,3711.01
2017,1,22,10,1,0,16.45,,5,1021.4,3972.53
2017,1,22,11,1,0,16.45,,5,1021.4,3946.25
2017,1,22,12,1,0,16.45,,5,1021.4,3696.77
2017,1,22,13,1,0,16.45,,5,1021.4,3252.2
2017,1,22,14,1,0,16.45,,5,1021.4,2994.99
2017,1,22,15,1,0,16.45,,5,1021.4,2801.72
2017,1,22,16,1,0,16.45,,5,1021.4,2715.06
2017,1,22,17,1,0,16.45,,5,1021.4,2840.14
2017,1,22,18,1,0,16.45,,5,1021.4,3179.15
2017,1,22,19,1,0,16.45,,5,1021.4,3201.49
2017,1,22,20,1,0,16.45,,5,1021.4,3004.51
2017,1,22,21,1,0,16.45,,5,1021.4,2786.17
2017,1,22,22,1,0,16.45,,5,1021.4,2477.06
2017,1,22,23,1,0,16.45,,5,1021.4,2091.55
2017,1,23,0,0,0,16.55,,5.7,1020,1781.31
2017,1,23,1,0,0,16.55,,5.7,1020,1625.44
2017,1,23,2,0,0,16.55,,5.7,1020,1560.5
2017,1,23,3,0,0,16.55,,5.7,1020,1523.45
2017,1,23,4,0,0,16.55,,5.7,1020,1599.49
2017,1,23,5,0,0,16.55,,5.7,1020,1940.49
2017,1,23,6,0,0,16.55,,5.7,1020,2780.19
2017,1,23,7,0,0,16.55,,5.7,1020,3441.79
2017,1,23,8,0,0,16.55,,5.7,1020,3665.86
2017,1,23,9,0,0,16.55,,5.7,1020,3795.35
2017,1,23,10,0,0,16.55,,5.7,1020,3852.01
2017,1,23,11,0,0,16.55,,5.7,1020,3647.28
2017,1,23,12,0,0,16.55,,5.7,1020,3397
2017,1,23,13,0,0,16.55,,5.7,1020,3032.73
2017,1,23,14,0,0,16.55,,5.7,1020,2985.37
2017,1,23,15,0,0,16.55,,5.7,1020,2949.79
2017,1,23,16,0,0,16.55,,5.7,1020,2913.79
2017,1,23,17,0,0,16.55,,5.7,1020,3063.17
2017,1,23,18,0,0,16.55,,5.7,1020,3348.73
2017,1,23,19,0,0,16.55,,5.7,1020,3319.37
2017,1,23,20,0,0,16.55,,5.7,1020,3118.51
2017,1,23,21,0,0,16.55,,5.7,1020,2839.53
2017,1,23,22,0,0,16.55,,5.7,1020,2558.75
2017,1,23,23,0,0,16.55,,5.7,1020,2159.97
2017,1,24,0,0,0,18.1,,3.9,,1820.44
2017,1,24,1,0,0,18.1,,3.9,,1655.13
2017,1,24,2,0,0,18.1,,3.9,,1569.93
2017,1,24,3,0,0,18.1,,3.9,,1527.81
2017,1,24,4,0,0,18.1,,3.9,,1611.78
2017,1,24,5,0,0,18.1,,3.9,,1968.39
2017,1,24,6,0,0,18.1,,3.9,,2846.58
2017,1,24,7,0,0,18.1,,3.9,,3495.1
2017,1,24,8,0,0,18.1,,3.9,,3668.86
2017,1,24,9,0,0,18.1,,3.9,,3747.11
2017,1,24,10,0,0,18.1,,3.9,,3796.04
2017,1,24,11,0,0,18.1,,3.9,,3577.98
2017,1,24,12,0,0,18.1,,3.9,,3332.51
2017,1,24,13,0,0,18.1,,3.9,,2946.4
2017,1,24,14,0,0,18.1,,3.9,,2921.59
2017,1,24,15,0,0,18.1,,3.9,,2895.25
2017,1,24,16,0,0,18.1,,3.9,,2863.97
2017,1,24,17,0,0,18.1,,3.9,,3064.33
2017,1,24,18,0,0,18.1,,3.9,,3355.23
2017,1,24,19,0,0,18.1,,3.9,,3321.62
2017,1,24,20,0,0,18.1,,3.9,,3059.83
2017,1,24,21,0,0,18.1,,3.9,,2806.32
2017,1,24,22,0,0,18.1,,3.9,,2530.85
2017,1,24,23,0,0,18.1,,3.9,,2129.54
2017,1,25,0,0,0,19.85,,9.6,,1820.44
2017,1,25,1,0,0,19.85,,9.6,,1655.13
2017,1,25,2,0,0,19.85,,9.6,,1569.93
2017,1,25,3,0,0,19.85,,9.6,,1527.81
2017,1,25,4,0,0,19.85,,9.6,,1611.78
2017,1,25,5,0,0,19.85,,9.6,,1968.39
2017,1,25,6,0,0,19.85,,9.6,,2846.58
2017,1,25,7,0,0,19.85,,9.6,,3495.1
2017,1,25,8,0,0,19.85,,9.6,,3668.86
2017,1,25,9,0,0,19.85,,9.6,,3737.77
2017,1,25,10,0,0,19.85,,9.6,,3826.24
2017,1,25,11,0,0,19.85,,9.6,,3661.03
2017,1,25,12,0,0,19.85,,9.6,,3399.65
2017,1,25,13,0,0,19.85,,9.6,,3025.43
2017,1,25,14,0,0,19.85,,9.6,,2988.73
2017,1,25,15,0,0,19.85,,9.6,,2972.78
2017,1,25,16,0,0,19.85,,9.6,,2916.82
2017,1,25,17,0,0,19.85,,9.6,,3015.79
2017,1,25,18,0,0,19.85,,9.6,,3303.82
2017,1,25,19,0,0,19.85,,9.6,,3265.34
2017,1,25,20,0,0,19.85,,9.6,,3024.07
2017,1,25,21,0,0,19.85,,9.6,,2732.3
2017,1,25,22,0,0,19.85,,9.6,,2456.36
2017,1,25,23,0,0,19.85,,9.6,,2066.21
2017,1,26,0,0,1,16.05,2.7,10.2,1017.8,1759.76
2017,1,26,1,0,1,16.05,2.7,10.2,1017.8,1631.5
2017,1,26,2,0,1,16.05,2.7,10.2,1017.8,1527.6
2017,1,26,3,0,1,16.05,2.7,10.2,1017.8,1508.48
2017,1,26,4,0,1,16.05,2.7,10.2,1017.8,1561.54
2017,1,26,5,0,1,16.05,2.7,10.2,1017.8,1745.1
2017,1,26,6,0,1,16.05,2.7,10.2,1017.8,2083.02
2017,1,26,7,0,1,16.05,2.7,10.2,1017.8,2554.77
2017,1,26,8,0,1,16.05,2.7,10.2,1017.8,2947.59
2017,1,26,9,0,1,16.05,2.7,10.2,1017.8,3089.74
2017,1,26,10,0,1,16.05,2.7,10.2,1017.8,3098.89
2017,1,26,11,0,1,16.05,2.7,10.2,1017.8,2877.64
2017,1,26,12,0,1,16.05,2.7,10.2,1017.8,2720.11
2017,1,26,13,0,1,16.05,2.7,10.2,1017.8,2414.01
2017,1,26,14,0,1,16.05,2.7,10.2,1017.8,2221.49
2017,1,26,15,0,1,16.05,2.7,10.2,1017.8,2048.55
2017,1,26,16,0,1,16.05,2.7,10.2,1017.8,2025.42
2017,1,26,17,0,1,16.05,2.7,10.2,1017.8,2197.01
2017,1,26,18,0,1,16.05,2.7,10.2,1017.8,2454.47
2017,1,26,19,0,1,16.05,2.7,10.2,1017.8,2493.23
2017,1,26,20,0,1,16.05,2.7,10.2,1017.8,2462.46
2017,1,26,21,0,1,16.05,2.7,10.2,1017.8,2339.09
2017,1,26,22,0,1,16.05,2.7,10.2,1017.8,2094.89
2017,1,26,23,0,1,16.05,2.7,10.2,1017.8,1767.75
2017,1,27,0,0,0,14.85,32.55,10.5,1018.1,1512.84
2017,1,27,1,0,0,14.85,32.55,10.5,1018.1,1392.75
2017,1,27,2,0,0,14.85,32.55,10.5,1018.1,1327.16
2017,1,27,3,0,0,14.85,32.55,10.5,1018.1,1300.78
2017,1,27,4,0,0,14.85,32.55,10.5,1018.1,1376.72
2017,1,27,5,0,0,14.85,32.55,10.5,1018.1,1734.45
2017,1,27,6,0,0,14.85,32.55,10.5,1018.1,2538.84
2017,1,27,7,0,0,14.85,32.55,10.5,1018.1,3200.49
2017,1,27,8,0,0,14.85,32.55,10.5,1018.1,3424.41
2017,1,27,9,0,0,14.85,32.55,10.5,1018.1,3587.89
2017,1,27,10,0,0,14.85,32.55,10.5,1018.1,3759.31
2017,1,27,11,0,0,14.85,32.55,10.5,1018.1,3720.54
2017,1,27,12,0,0,14.85,32.55,10.5,1018.1,3536.19
2017,1,27,13,0,0,14.85,32.55,10.5,1018.1,3106.65
2017,1,27,14,0,0,14.85,32.55,10.5,1018.1,3022.25
2017,1,27,15,0,0,14.85,32.55,10.5,1018.1,2951.91
2017,1,27,16,0,0,14.85,32.55,10.5,1018.1,2904.78
2017,1,27,17,0,0,14.85,32.55,10.5,1018.1,2967.43
2017,1,27,18,0,0,14.85,32.55,10.5,1018.1,3236.09
2017,1,27,19,0,0,14.85,32.55,10.5,1018.1,3239.56
2017,1,27,20,0,0,14.85,32.55,10.5,1018.1,3062.92
2017,1,27,21,0,0,14.85,32.55,10.5,1018.1,2771.49
2017,1,27,22,0,0,14.85,32.55,10.5,1018.1,2507.74
2017,1,27,23,0,0,14.85,32.55,10.5,1018.1,2117.86
2017,1,28,0,1,0,14,0,9.6,1019.9,1783.09
2017,1,28,1,1,0,14,0,9.6,1019.9,1565.77
2017,1,28,2,1,0,14,0,9.6,1019.9,1477.8
2017,1,28,3,1,0,14,0,9.6,1019.9,1451.55
2017,1,28,4,1,0,14,0,9.6,1019.9,1509.91
2017,1,28,5,1,0,14,0,9.6,1019.9,1778.69
2017,1,28,6,1,0,14,0,9.6,1019.9,2437.81
2017,1,28,7,1,0,14,0,9.6,1019.9,3075.1
2017,1,28,8,1,0,14,0,9.6,1019.9,3384.75
2017,1,28,9,1,0,14,0,9.6,1019.9,3574.56
2017,1,28,10,1,0,14,0,9.6,1019.9,3712.56
2017,1,28,11,1,0,14,0,9.6,1019.9,3579.5
2017,1,28,12,1,0,14,0,9.6,1019.9,3297.22
2017,1,28,13,1,0,14,0,9.6,1019.9,2922.91
2017,1,28,14,1,0,14,0,9.6,1019.9,2810.95
2017,1,28,15,1,0,14,0,9.6,1019.9,2716.61
2017,1,28,16,1,0,14,0,9.6,1019.9,2686.52
2017,1,28,17,1,0,14,0,9.6,1019.9,2841.03
2017,1,28,18,1,0,14,0,9.6,1019.9,3144.39
2017,1,28,19,1,0,14,0,9.6,1019.9,3138.65
2017,1,28,20,1,0,14,0,9.6,1019.9,2975.41
2017,1,28,21,1,0,14,0,9.6,1019.9,2725.33
2017,1,28,22,1,0,14,0,9.6,1019.9,2447.83
2017,1,28,23,1,0,14,0,9.6,1019.9,2087.9
2017,1,29,0,1,0,15.45,,10.3,,1773.34
2017,1,29,1,1,0,15.45,,10.3,,1570.45
2017,1,29,2,1,0,15.45,,10.3,,1472.41
2017,1,29,3,1,0,15.45,,10.3,,1421.9
2017,1,29,4,1,0,15.45,,10.3,,1461.3
2017,1,29,5,1,0,15.45,,10.3,,1660.97
2017,1,29,6,1,0,15.45,,10.3,,2117.73
2017,1,29,7,1,0,15.45,,10.3,,2695.1
2017,1,29,8,1,0,15.45,,10.3,,3251.85
2017,1,29,9,1,0,15.45,,10.3,,3583.31
2017,1,29,10,1,0,15.45,,10.3,,3723.05
2017,1,29,11,1,0,15.45,,10.3,,3745.3
2017,1,29,12,1,0,15.45,,10.3,,3474.08
2017,1,29,13,1,0,15.45,,10.3,,3050.36
2017,1,29,14,1,0,15.45,,10.3,,2829.17
2017,1,29,15,1,0,15.45,,10.3,,2634.85
2017,1,29,16,1,0,15.45,,10.3,,2557.08
2017,1,29,17,1,0,15.45,,10.3,,2667.79
2017,1,29,18,1,0,15.45,,10.3,,2982.72
2017,1,29,19,1,0,15.45,,10.3,,3019.1
2017,1,29,20,1,0,15.45,,10.3,,2851.44
2017,1,29,21,1,0,15.45,,10.3,,2631.13
2017,1,29,22,1,0,15.45,,10.3,,2390.52
2017,1,29,23,1,0,15.45,,10.3,,2052.26
2017,1,30,0,0,0,15.6,,4.2,1016,1720.68
2017,1,30,1,0,0,15.6,,4.2,1016,1540.32
2017,1,30,2,0,0,15.6,,4.2,1016,1457.41
2017,1,30,3,0,0,15.6,,4.2,1016,1430.17
2017,1,30,4,0,0,15.6,,4.2,1016,1471.81
2017,1,30,5,0,0,15.6,,4.2,1016,1732.46
2017,1,30,6,0,0,15.6,,4.2,1016,2409.47
2017,1,30,7,0,0,15.6,,4.2,1016,3135.8
2017,1,30,8,0,0,15.6,,4.2,1016,3493.57
2017,1,30,9,0,0,15.6,,4.2,1016,3664.6
2017,1,30,10,0,0,15.6,,4.2,1016,3780.6
2017,1,30,11,0,0,15.6,,4.2,1016,3559.79
2017,1,30,12,0,0,15.6,,4.2,1016,3332.03
2017,1,30,13,0,0,15.6,,4.2,1016,2961.48
2017,1,30,14,0,0,15.6,,4.2,1016,2872.55
2017,1,30,15,0,0,15.6,,4.2,1016,2839.13
2017,1,30,16,0,0,15.6,,4.2,1016,2788.19
2017,1,30,17,0,0,15.6,,4.2,1016,2905.6
2017,1,30,18,0,0,15.6,,4.2,1016,3227.21
2017,1,30,19,0,0,15.6,,4.2,1016,3247.06
2017,1,30,20,0,0,15.6,,4.2,1016,3067.22
2017,1,30,21,0,0,15.6,,4.2,1016,2805.75
2017,1,30,22,0,0,15.6,,4.2,1016,2454.28
2017,1,30,23,0,0,15.6,,4.2,1016,2075.08
2017,1,31,0,0,0,17,,6.6,1015.5,1764.76
2017,1,31,1,0,0,17,,6.6,1015.5,1613.37
2017,1,31,2,0,0,17,,6.6,1015.5,1529.6
2017,1,31,3,0,0,17,,6.6,1015.5,1491.07
2017,1,31,4,0,0,17,,6.6,1015.5,1552.04
2017,1,31,5,0,0,17,,6.6,1015.5,1879.38
2017,1,31,6,0,0,17,,6.6,1015.5,2724.24
2017,1,31,7,0,0,17,,6.6,1015.5,3364.86
2017,1,31,8,0,0,17,,6.6,1015.5,3570.24
2017,1,31,9,0,0,17,,6.6,1015.5,3672.1
2017,1,31,10,0,0,17,,6.6,1015.5,3704.59
2017,1,31,11,0,0,17,,6.6,1015.5,3564.11
2017,1,31,12,0,0,17,,6.6,1015.5,3284.03
2017,1,31,13,0,0,17,,6.6,1015.5,2921.31
2017,1,31,14,0,0,17,,6.6,1015.5,2862.62
2017,1,31,15,0,0,17,,6.6,1015.5,2882.72
2017,1,31,16,0,0,17,,6.6,1015.5,2844.08
2017,1,31,17,0,0,17,,6.6,1015.5,2985.69
2017,1,31,18,0,0,17,,6.6,1015.5,3251.17
2017,1,31,19,0,0,17,,6.6,1015.5,3268.21
2017,1,31,20,0,0,17,,6.6,1015.5,3062.83
2017,1,31,21,0,0,17,,6.6,1015.5,2815.1
2017,1,31,22,0,0,17,,6.6,1015.5,2472.26
2017,1,31,23,0,0,17,,6.6,1015.5,2088.2
2017,2,1,0,0,0,15.5,,5.5,,1757.4
2017,2,1,1,0,0,15.5,,5.5,,1563.49
2017,2,1,2,0,0,15.5,,5.5,,1492.55
2017,2,1,3,0,0,15.5,,5.5,,1460
2017,2,1,4,0,0,15.5,,5.5,,1534.24
2017,2,1,5,0,0,15.5,,5.5,,1897.01
2017,2,1,6,0,0,15.5,,5.5,,2779.68
2017,2,1,7,0,0,15.5,,5.5,,3399.29
2017,2,1,8,0,0,15.5,,5.5,,3620.71
2017,2,1,9,0,0,15.5,,5.5,,3758.45
2017,2,1,10,0,0,15.5,,5.5,,3847.09
2017,2,1,11,0,0,15.5,,5.5,,3662.2
2017,2,1,12,0,0,15.5,,5.5,,3356.25
2017,2,1,13,0,0,15.5,,5.5,,2990.96
2017,2,1,14,0,0,15.5,,5.5,,2895.08
2017,2,1,15,0,0,15.5,,5.5,,2846.82
2017,2,1,16,0,0,15.5,,5.5,,2787.91
2017,2,1,17,0,0,15.5,,5.5,,2918.81
2017,2,1,18,0,0,15.5,,5.5,,3219.11
2017,2,1,19,0,0,15.5,,5.5,,3224.83
2017,2,1,20,0,0,15.5,,5.5,,3024.77
2017,2,1,21,0,0,15.5,,5.5,,2733.51
2017,2,1,22,0,0,15.5,,5.5,,2456.37
2017,2,1,23,0,0,15.5,,5.5,,2082.24
2017,2,2,0,0,0,16.6,,3.7,,1787.67
2017,2,2,1,0,0,16.6,,3.7,,1625.42
2017,2,2,2,0,0,16.6,,3.7,,1542.22
2017,2,2,3,0,0,16.6,,3.7,,1502.19
2017,2,2,4,0,0,16.6,,3.7,,1570.65
2017,2,2,5,0,0,16.6,,3.7,,1896.56
2017,2,2,6,0,0,16.6,,3.7,,2697.96
2017,2,2,7,0,0,16.6,,3.7,,3321.3
2017,2,2,8,0,0,16.6,,3.7,,3462.93
2017,2,2,9,0,0,16.6,,3.7,,3558.73
2017,2,2,10,0,0,16.6,,3.7,,3615.44
2017,2,2,11,0,0,16.6,,3.7,,3462.23
2017,2,2,12,0,0,16.6,,3.7,,3221.68
2017,2,2,13,0,0,16.6,,3.7,,2890.93
2017,2,2,14,0,0,16.6,,3.7,,2881.3
2017,2,2,15,0,0,16.6,,3.7,,2854.93
2017,2,2,16,0,0,16.6,,3.7,,2814.83
2017,2,2,17,0,0,16.6,,3.7,,2946.26
2017,2,2,18,0,0,16.6,,3.7,,3214.66
2017,2,2,19,0,0,16.6,,3.7,,3249.5
2017,2,2,20,0,0,16.6,,3.7,,3034.75
2017,2,2,21,0,0,16.6,,3.7,,2713.01
2017,2,2,22,0,0,16.6,,3.7,,2457.68
2017,2,2,23,0,0,16.6,,3.7,,2077.27
2017,2,3,0,0,0,17.65,,3.4,1018,1763.56
2017,2,3,1,0,0,17.65,,3.4,1018,1579.05
2017,2,3,2,0,0,17.65,,3.4,1018,1504.04
2017,2,3,3,0,0,17.65,,3.4,1018,1474.84
2017,2,3,4,0,0,17.65,,3.4,1018,1525.38
2017,2,3,5,0,0,17.65,,3.4,1018,1882.1
2017,2,3,6,0,0,17.65,,3.4,1018,2747.79
2017,2,3,7,0,0,17.65,,3.4,1018,3385.61
2017,2,3,8,0,0,17.65,,3.4,1018,3568.71
2017,2,3,9,0,0,17.65,,3.4,1018,3720.77
2017,2,3,10,0,0,17.65,,3.4,1018,3796.7
2017,2,3,11,0,0,17.65,,3.4,1018,3642.95
2017,2,3,12,0,0,17.65,,3.4,1018,3400.33
2017,2,3,13,0,0,17.65,,3.4,1018,2992.24
2017,2,3,14,0,0,17.65,,3.4,1018,2889.29
2017,2,3,15,0,0,17.65,,3.4,1018,2844.66
2017,2,3,16,0,0,17.65,,3.4,1018,2794.69
2017,2,3,17,0,0,17.65,,3.4,1018,2938.73
2017,2,3,18,0,0,17.65,,3.4,1018,3199.2
2017,2,3,19,0,0,17.65,,3.4,1018,3225.71
2017,2,3,20,0,0,17.65,,3.4,1018,2975.39
2017,2,3,21,0,0,17.65,,3.4,1018,2660.28
2017,2,3,22,0,0,17.65,,3.4,1018,2414.71
2017,2,3,23,0,0,17.65,,3.4,1018,2004.03
2017,2,4,0,1,0,18.75,,12.7,1014.9,1690.67
2017,2,4,1,1,0,18.75,,12.7,1014.9,1517
2017,2,4,2,1,0,18.75,,12.7,1014.9,1441.52
2017,2,4,3,1,0,18.75,,12.7,1014.9,1424.35
2017,2,4,4,1,0,18.75,,12.7,1014.9,1490.46
2017,2,4,5,1,0,18.75,,12.7,1014.9,1762.55
2017,2,4,6,1,0,18.75,,12.7,1014.9,2387.97
2017,2,4,7,1,0,18.75,,12.7,1014.9,3052.36
2017,2,4,8,1,0,18.75,,12.7,1014.9,3361.63
2017,2,4,9,1,0,18.75,,12.7,1014.9,3414.23
2017,2,4,10,1,0,18.75,,12.7,1014.9,3505.91
2017,2,4,11,1,0,18.75,,12.7,1014.9,3333.21
2017,2,4,12,1,0,18.75,,12.7,1014.9,3139.23
2017,2,4,13,1,0,18.75,,12.7,1014.9,2785.14
2017,2,4,14,1,0,18.75,,12.7,1014.9,2721.66
2017,2,4,15,1,0,18.75,,12.7,1014.9,2645.68
2017,2,4,16,1,0,18.75,,12.7,1014.9,2620.46
2017,2,4,17,1,0,18.75,,12.7,1014.9,2769.85
2017,2,4,18,1,0,18.75,,12.7,1014.9,3055.26
2017,2,4,19,1,0,18.75,,12.7,1014.9,3052.13
2017,2,4,20,1,0,18.75,,12.7,1014.9,2859.22
2017,2,4,21,1,0,18.75,,12.7,1014.9,2570.33
2017,2,4,22,1,0,18.75,,12.7,1014.9,2296.3
2017,2,4,23,1,0,18.75,,12.7,1014.9,1968.19
2017,2,5,0,1,0,18.85,,9.7,1013.8,1661.84
2017,2,5,1,1,0,18.85,,9.7,1013.8,1471.96
2017,2,5,2,1,0,18.85,,9.7,1013.8,1387.66
2017,2,5,3,1,0,18.85,,9.7,1013.8,1349.37
2017,2,5,4,1,0,18.85,,9.7,1013.8,1385.61
2017,2,5,5,1,0,18.85,,9.7,1013.8,1589.1
2017,2,5,6,1,0,18.85,,9.7,1013.8,2031.99
2017,2,5,7,1,0,18.85,,9.7,1013.8,2613.48
2017,2,5,8,1,0,18.85,,9.7,1013.8,3124.35
2017,2,5,9,1,0,18.85,,9.7,1013.8,3407.66
2017,2,5,10,1,0,18.85,,9.7,1013.8,3533.5
2017,2,5,11,1,0,18.85,,9.7,1013.8,3503.14
2017,2,5,12,1,0,18.85,,9.7,1013.8,3281.29
2017,2,5,13,1,0,18.85,,9.7,1013.8,2893.06
2017,2,5,14,1,0,18.85,,9.7,1013.8,2697.88
2017,2,5,15,1,0,18.85,,9.7,1013.8,2540.5
2017,2,5,16,1,0,18.85,,9.7,1013.8,2398.08
2017,2,5,17,1,0,18.85,,9.7,1013.8,2539.02
2017,2,5,18,1,0,18.85,,9.7,1013.8,2806.47
2017,2,5,19,1,0,18.85,,9.7,1013.8,2870.23
2017,2,5,20,1,0,18.85,,9.7,1013.8,2702.94
2017,2,5,21,1,0,18.85,,9.7,1013.8,2483.35
2017,2,5,22,1,0,18.85,,9.7,1013.8,2270.78
2017,2,5,23,1,0,18.85,,9.7,1013.8,1900.32
2017,2,6,0,0,0,16.8,0,8.4,1016.1,1652.21
2017,2,6,1,0,0,16.8,0,8.4,1016.1,1496.75
2017,2,6,2,0,0,16.8,0,8.4,1016.1,1449.31
2017,2,6,3,0,0,16.8,0,8.4,1016.1,1424.1
2017,2,6,4,0,0,16.8,0,8.4,1016.1,1461.66
2017,2,6,5,0,0,16.8,0,8.4,1016.1,1783.76
2017,2,6,6,0,0,16.8,0,8.4,1016.1,2619.06
2017,2,6,7,0,0,16.8,0,8.4,1016.1,3219.32
2017,2,6,8,0,0,16.8,0,8.4,1016.1,3410.93
2017,2,6,9,0,0,16.8,0,8.4,1016.1,3499.06
2017,2,6,10,0,0,16.8,0,8.4,1016.1,3574.9
2017,2,6,11,0,0,16.8,0,8.4,1016.1,3400.39
2017,2,6,12,0,0,16.8,0,8.4,1016.1,3169.45
2017,2,6,13,0,0,16.8,0,8.4,1016.1,2825.44
2017,2,6,14,0,0,16.8,0,8.4,1016.1,2766.66
2017,2,6,15,0,0,16.8,0,8.4,1016.1,2710.39
2017,2,6,16,0,0,16.8,0,8.4,1016.1,2657.62
2017,2,6,17,0,0,16.8,0,8.4,1016.1,2771.38
2017,2,6,18,0,0,16.8,0,8.4,1016.1,3052.19
2017,2,6,19,0,0,16.8,0,8.4,1016.1,3081.74
2017,2,6,20,0,0,16.8,0,8.4,1016.1,2894.06
2017,2,6,21,0,0,16.8,0,8.4,1016.1,2589.79
2017,2,6,22,0,0,16.8,0,8.4,1016.1,2297.83
2017,2,6,23,0,0,16.8,0,8.4,1016.1,1945.84
2017,2,7,0,0,0,15.35,,10.3,1016.4,1671.42
2017,2,7,1,0,0,15.35,,10.3,1016.4,1515.29
2017,2,7,2,0,0,15.35,,10.3,1016.4,1443.07
2017,2,7,3,0,0,15.35,,10.3,1016.4,1416.33
2017,2,7,4,0,0,15.35,,10.3,1016.4,1475.47
2017,2,7,5,0,0,15.35,,10.3,1016.4,1807.9
2017,2,7,6,0,0,15.35,,10.3,1016.4,2603.23
2017,2,7,7,0,0,15.35,,10.3,1016.4,3275.52
2017,2,7,8,0,0,15.35,,10.3,1016.4,3410.38
2017,2,7,9,0,0,15.35,,10.3,1016.4,3521.62
2017,2,7,10,0,0,15.35,,10.3,1016.4,3554.33
2017,2,7,11,0,0,15.35,,10.3,1016.4,3341.92
2017,2,7,12,0,0,15.35,,10.3,1016.4,3105.34
2017,2,7,13,0,0,15.35,,10.3,1016.4,2774.98
2017,2,7,14,0,0,15.35,,10.3,1016.4,2751.21
2017,2,7,15,0,0,15.35,,10.3,1016.4,2716.13
